   0.48470E-01   0.12806E+02   0.12794E+02   0.12804E+02
   0.48971E-01   0.12834E+02   0.12821E+02   0.12831E+02
   0.49471E-01   0.12869E+02   0.12855E+02   0.12865E+02
   0.49972E-01   0.12894E+02   0.12881E+02   0.12892E+02
   0.50473E-01   0.12880E+02   0.12869E+02   0.12884E+02
   0.50976E-01   0.12878E+02   0.12864E+02   0.12877E+02
   0.51127E-01   0.12880E+02   0.12866E+02   0.12879E+02
   0.51630E-01   0.12886E+02   0.12870E+02   0.12882E+02
   0.52132E-01   0.12897E+02   0.12880E+02   0.12892E+02
   0.52636E-01   0.12913E+02   0.12897E+02   0.12908E+02
   0.53138E-01   0.12935E+02   0.12918E+02   0.12929E+02
   0.53640E-01   0.12961E+02   0.12944E+02   0.12954E+02
   0.54142E-01   0.12985E+02   0.12968E+02   0.12977E+02
   0.54646E-01   0.13006E+02   0.12989E+02   0.12998E+02
   0.55147E-01   0.13028E+02   0.13011E+02   0.13020E+02
   0.55647E-01   0.13054E+02   0.13037E+02   0.13045E+02
   0.56148E-01   0.13079E+02   0.13061E+02   0.13070E+02
   0.56651E-01   0.13099E+02   0.13082E+02   0.13091E+02
   0.57152E-01   0.13113E+02   0.13096E+02   0.13105E+02
   0.57654E-01   0.13125E+02   0.13107E+02   0.13117E+02
   0.58156E-01   0.13135E+02   0.13117E+02   0.13127E+02
   0.58658E-01   0.13147E+02   0.13123E+02   0.13131E+02
   0.59160E-01   0.13142E+02   0.13118E+02   0.13128E+02
   0.59661E-01   0.13140E+02   0.13122E+02   0.13134E+02
   0.60163E-01   0.13150E+02   0.13135E+02   0.13147E+02
   0.60664E-01   0.13159E+02   0.13144E+02   0.13158E+02
   0.61167E-01   0.13173E+02   0.13159E+02   0.13172E+02
   0.61670E-01   0.13190E+02   0.13176E+02   0.13189E+02
   0.62171E-01   0.13209E+02   0.13194E+02   0.13208E+02
   0.62673E-01   0.13228E+02   0.13213E+02   0.13228E+02
   0.63175E-01   0.13246E+02   0.13231E+02   0.13246E+02
   0.63675E-01   0.13261E+02   0.13246E+02   0.13261E+02
   0.64176E-01   0.13272E+02   0.13256E+02   0.13272E+02
   0.64677E-01   0.13281E+02   0.13264E+02   0.13280E+02
   0.65177E-01   0.13288E+02   0.13272E+02   0.13288E+02
   0.65678E-01   0.13299E+02   0.13281E+02   0.13298E+02
   0.66179E-01   0.13307E+02   0.13293E+02   0.13311E+02
   0.66680E-01   0.13310E+02   0.13299E+02   0.13318E+02
   0.67182E-01   0.13318E+02   0.13304E+02   0.13321E+02
   0.67683E-01   0.13332E+02   0.13314E+02   0.13328E+02
   0.68183E-01   0.13345E+02   0.13324E+02   0.13338E+02
   0.68685E-01   0.13356E+02   0.13335E+02   0.13348E+02
   0.69186E-01   0.13365E+02   0.13343E+02   0.13357E+02
   0.69687E-01   0.13379E+02   0.13356E+02   0.13370E+02
   0.69998E-01   0.13390E+02   0.13367E+02   0.13381E+02
   0.70500E-01   0.13407E+02   0.13383E+02   0.13397E+02
   0.71002E-01   0.13422E+02   0.13399E+02   0.13413E+02
   0.71502E-01   0.13426E+02   0.13402E+02   0.13417E+02
   0.72003E-01   0.13429E+02   0.13404E+02   0.13420E+02
   0.72504E-01   0.13443E+02   0.13419E+02   0.13435E+02
   0.73004E-01   0.13454E+02   0.13429E+02   0.13446E+02
   0.73505E-01   0.13466E+02   0.13441E+02   0.13458E+02
   0.74005E-01   0.13481E+02   0.13456E+02   0.13473E+02
   0.74505E-01   0.13496E+02   0.13471E+02   0.13488E+02
   0.75008E-01   0.13507E+02   0.13483E+02   0.13502E+02
   0.75509E-01   0.13516E+02   0.13491E+02   0.13511E+02
   0.76009E-01   0.13523E+02   0.13499E+02   0.13518E+02
   0.76510E-01   0.13534E+02   0.13509E+02   0.13528E+02
   0.77010E-01   0.13550E+02   0.13524E+02   0.13544E+02
   0.77511E-01   0.13570E+02   0.13543E+02   0.13562E+02
   0.78011E-01   0.13592E+02   0.13565E+02   0.13584E+02
   0.78513E-01   0.13614E+02   0.13586E+02   0.13606E+02
   0.79013E-01   0.13632E+02   0.13604E+02   0.13624E+02
   0.79515E-01   0.13647E+02   0.13619E+02   0.13639E+02
   0.80017E-01   0.13658E+02   0.13629E+02   0.13649E+02
   0.80519E-01   0.13667E+02   0.13637E+02   0.13657E+02
   0.81019E-01   0.13676E+02   0.13645E+02   0.13665E+02
   0.81520E-01   0.13686E+02   0.13655E+02   0.13675E+02
   0.81779E-01   0.13692E+02   0.13661E+02   0.13681E+02
   0.82279E-01   0.13703E+02   0.13672E+02   0.13692E+02
   0.82781E-01   0.13715E+02   0.13683E+02   0.13704E+02
   0.83282E-01   0.13726E+02   0.13695E+02   0.13715E+02
   0.83785E-01   0.13738E+02   0.13707E+02   0.13728E+02
   0.84286E-01   0.13751E+02   0.13720E+02   0.13739E+02
   0.84786E-01   0.13763E+02   0.13731E+02   0.13752E+02
   0.85287E-01   0.13776E+02   0.13744E+02   0.13765E+02
   0.85787E-01   0.13790E+02   0.13757E+02   0.13779E+02
   0.86288E-01   0.13802E+02   0.13770E+02   0.13791E+02
   0.86790E-01   0.13814E+02   0.13783E+02   0.13805E+02
   0.87292E-01   0.13828E+02   0.13796E+02   0.13818E+02
   0.87794E-01   0.13841E+02   0.13809E+02   0.13832E+02
   0.88298E-01   0.13854E+02   0.13822E+02   0.13845E+02
   0.88801E-01   0.13868E+02   0.13836E+02   0.13858E+02
   0.89303E-01   0.13881E+02   0.13848E+02   0.13870E+02
   0.89805E-01   0.13895E+02   0.13861E+02   0.13883E+02
   0.90306E-01   0.13909E+02   0.13874E+02   0.13896E+02
   0.90808E-01   0.13923E+02   0.13886E+02   0.13909E+02
   0.91311E-01   0.13936E+02   0.13899E+02   0.13921E+02
   0.92283E-01   0.13961E+02   0.13922E+02   0.13944E+02
   0.92784E-01   0.13974E+02   0.13934E+02   0.13955E+02
   0.93285E-01   0.13989E+02   0.13948E+02   0.13969E+02
   0.93788E-01   0.14002E+02   0.13961E+02   0.13981E+02
   0.94289E-01   0.14015E+02   0.13973E+02   0.13993E+02
   0.94790E-01   0.14027E+02   0.13985E+02   0.14005E+02
   0.95292E-01   0.14038E+02   0.13996E+02   0.14016E+02
   0.95793E-01   0.14047E+02   0.14005E+02   0.14025E+02
   0.96295E-01   0.14059E+02   0.14015E+02   0.14037E+02
   0.96797E-01   0.14070E+02   0.14026E+02   0.14048E+02
   0.97299E-01   0.14081E+02   0.14037E+02   0.14059E+02
   0.97799E-01   0.14092E+02   0.14047E+02   0.14071E+02
   0.98303E-01   0.14103E+02   0.14058E+02   0.14082E+02
   0.98804E-01   0.14111E+02   0.14066E+02   0.14091E+02
   0.99306E-01   0.14123E+02   0.14078E+02   0.14105E+02
   0.99806E-01   0.14140E+02   0.14093E+02   0.14121E+02
   0.10031E+00   0.14155E+02   0.14108E+02   0.14135E+02
   0.10081E+00   0.14168E+02   0.14121E+02   0.14147E+02
   0.10131E+00   0.14181E+02   0.14134E+02   0.14159E+02
   0.10181E+00   0.14192E+02   0.14145E+02   0.14170E+02
   0.10232E+00   0.14203E+02   0.14154E+02   0.14180E+02
   0.10243E+00   0.14206E+02   0.14157E+02   0.14182E+02
   0.10293E+00   0.14218E+02   0.14168E+02   0.14193E+02
   0.10344E+00   0.14230E+02   0.14179E+02   0.14204E+02
   0.10394E+00   0.14243E+02   0.14191E+02   0.14216E+02
   0.10444E+00   0.14256E+02   0.14203E+02   0.14228E+02
   0.10494E+00   0.14268E+02   0.14214E+02   0.14239E+02
   0.10544E+00   0.14280E+02   0.14226E+02   0.14250E+02
   0.10594E+00   0.14292E+02   0.14237E+02   0.14261E+02
   0.10644E+00   0.14304E+02   0.14250E+02   0.14273E+02
   0.10695E+00   0.14316E+02   0.14262E+02   0.14286E+02
   0.10793E+00   0.14350E+02   0.14296E+02   0.14318E+02
   0.10844E+00   0.14362E+02   0.14309E+02   0.14331E+02
   0.10894E+00   0.14374E+02   0.14322E+02   0.14345E+02
   0.10944E+00   0.14385E+02   0.14335E+02   0.14358E+02
   0.10994E+00   0.14398E+02   0.14349E+02   0.14372E+02
   0.11044E+00   0.14411E+02   0.14364E+02   0.14387E+02
   0.11094E+00   0.14424E+02   0.14378E+02   0.14401E+02
   0.11144E+00   0.14437E+02   0.14391E+02   0.14413E+02
   0.11194E+00   0.14450E+02   0.14404E+02   0.14426E+02
   0.11244E+00   0.14464E+02   0.14416E+02   0.14439E+02
   0.11294E+00   0.14476E+02   0.14428E+02   0.14450E+02
   0.11344E+00   0.14491E+02   0.14438E+02   0.14460E+02
   0.11394E+00   0.14505E+02   0.14448E+02   0.14471E+02
   0.11444E+00   0.14516E+02   0.14460E+02   0.14482E+02
   0.11495E+00   0.14528E+02   0.14472E+02   0.14493E+02
   0.11545E+00   0.14540E+02   0.14484E+02   0.14504E+02
   0.11595E+00   0.14553E+02   0.14495E+02   0.14514E+02
   0.11628E+00   0.14561E+02   0.14503E+02   0.14522E+02
   0.11678E+00   0.14573E+02   0.14515E+02   0.14533E+02
   0.11728E+00   0.14585E+02   0.14528E+02   0.14545E+02
   0.11778E+00   0.14597E+02   0.14538E+02   0.14555E+02
   0.11828E+00   0.14609E+02   0.14549E+02   0.14565E+02
   0.11878E+00   0.14620E+02   0.14560E+02   0.14575E+02
   0.11928E+00   0.14630E+02   0.14571E+02   0.14584E+02
   0.11979E+00   0.14638E+02   0.14579E+02   0.14592E+02
   0.12029E+00   0.14647E+02   0.14588E+02   0.14599E+02
   0.12079E+00   0.14655E+02   0.14594E+02   0.14605E+02
   0.12128E+00   0.14662E+02   0.14600E+02   0.14610E+02
   0.12178E+00   0.14670E+02   0.14607E+02   0.14618E+02
   0.12228E+00   0.14679E+02   0.14616E+02   0.14626E+02
   0.12278E+00   0.14687E+02   0.14622E+02   0.14633E+02
   0.12329E+00   0.14696E+02   0.14629E+02   0.14640E+02
   0.12379E+00   0.14705E+02   0.14635E+02   0.14646E+02
   0.12429E+00   0.14713E+02   0.14641E+02   0.14651E+02
   0.12479E+00   0.14723E+02   0.14650E+02   0.14660E+02
   0.12529E+00   0.14734E+02   0.14659E+02   0.14670E+02
   0.12579E+00   0.14747E+02   0.14670E+02   0.14682E+02
   0.12678E+00   0.14779E+02   0.14697E+02   0.14707E+02
   0.12728E+00   0.14795E+02   0.14709E+02   0.14716E+02
   0.12778E+00   0.14809E+02   0.14721E+02   0.14725E+02
   0.12829E+00   0.14822E+02   0.14735E+02   0.14735E+02
   0.12879E+00   0.14833E+02   0.14747E+02   0.14744E+02
   0.12929E+00   0.14844E+02   0.14759E+02   0.14754E+02
   0.12979E+00   0.14859E+02   0.14771E+02   0.14765E+02
   0.13029E+00   0.14880E+02   0.14783E+02   0.14775E+02
   0.13079E+00   0.14899E+02   0.14795E+02   0.14786E+02
   0.13178E+00   0.14931E+02   0.14819E+02   0.14809E+02
   0.13228E+00   0.14943E+02   0.14828E+02   0.14819E+02
   0.13278E+00   0.14957E+02   0.14837E+02   0.14830E+02
   0.13328E+00   0.14972E+02   0.14846E+02   0.14839E+02
   0.13378E+00   0.14985E+02   0.14851E+02   0.14847E+02
   0.13428E+00   0.14999E+02   0.14857E+02   0.14856E+02
   0.13479E+00   0.15013E+02   0.14864E+02   0.14864E+02
   0.13529E+00   0.15025E+02   0.14870E+02   0.14870E+02
   0.13579E+00   0.15037E+02   0.14875E+02   0.14877E+02
   0.13678E+00   0.15059E+02   0.14885E+02   0.14891E+02
   0.13728E+00   0.15066E+02   0.14894E+02   0.14902E+02
   0.13778E+00   0.15074E+02   0.14906E+02   0.14917E+02
   0.13828E+00   0.15084E+02   0.14922E+02   0.14935E+02
   0.13878E+00   0.15097E+02   0.14936E+02   0.14951E+02
   0.13928E+00   0.15112E+02   0.14949E+02   0.14967E+02
   0.13979E+00   0.15126E+02   0.14959E+02   0.14983E+02
   0.14029E+00   0.15137E+02   0.14970E+02   0.14999E+02
   0.14079E+00   0.15148E+02   0.14981E+02   0.15016E+02
   0.14178E+00   0.15172E+02   0.15011E+02   0.15048E+02
   0.14228E+00   0.15183E+02   0.15028E+02   0.15062E+02
   0.14279E+00   0.15193E+02   0.15044E+02   0.15078E+02
   0.14329E+00   0.15204E+02   0.15061E+02   0.15093E+02
   0.14379E+00   0.15213E+02   0.15085E+02   0.15110E+02
   0.14429E+00   0.15221E+02   0.15113E+02   0.15132E+02
   0.14479E+00   0.15226E+02   0.15139E+02   0.15152E+02
   0.14529E+00   0.15228E+02   0.15158E+02   0.15169E+02
   0.14579E+00   0.15227E+02   0.15173E+02   0.15183E+02
   0.14678E+00   0.15214E+02   0.15190E+02   0.15201E+02
   0.14729E+00   0.15204E+02   0.15192E+02   0.15207E+02
   0.14779E+00   0.15194E+02   0.15202E+02   0.15219E+02
   0.14829E+00   0.15186E+02   0.15220E+02   0.15241E+02
   0.14879E+00   0.15185E+02   0.15241E+02   0.15268E+02
   0.14929E+00   0.15193E+02   0.15261E+02   0.15295E+02
   0.14979E+00   0.15206E+02   0.15275E+02   0.15315E+02
   0.15029E+00   0.15218E+02   0.15285E+02   0.15332E+02
   0.15079E+00   0.15228E+02   0.15291E+02   0.15346E+02
   0.15179E+00   0.15258E+02   0.15291E+02   0.15367E+02
   0.15229E+00   0.15284E+02   0.15291E+02   0.15370E+02
   0.15279E+00   0.15310E+02   0.15295E+02   0.15366E+02
   0.15329E+00   0.15331E+02   0.15306E+02   0.15360E+02
   0.15379E+00   0.15347E+02   0.15320E+02   0.15351E+02
   0.15429E+00   0.15358E+02   0.15329E+02   0.15338E+02
   0.15479E+00   0.15365E+02   0.15332E+02   0.15322E+02
   0.15529E+00   0.15380E+02   0.15336E+02   0.15313E+02
   0.15579E+00   0.15404E+02   0.15341E+02   0.15314E+02
   0.15679E+00   0.15454E+02   0.15350E+02   0.15332E+02
   0.15729E+00   0.15476E+02   0.15356E+02   0.15338E+02
   0.15779E+00   0.15492E+02   0.15364E+02   0.15347E+02
   0.15829E+00   0.15503E+02   0.15370E+02   0.15354E+02
   0.15879E+00   0.15519E+02   0.15380E+02   0.15366E+02
   0.15929E+00   0.15541E+02   0.15396E+02   0.15384E+02
   0.15979E+00   0.15556E+02   0.15417E+02   0.15400E+02
   0.15987E+00   0.15557E+02   0.15421E+02   0.15403E+02
   0.16037E+00   0.15558E+02   0.15445E+02   0.15417E+02
   0.16087E+00   0.15559E+02   0.15466E+02   0.15428E+02
   0.16137E+00   0.15564E+02   0.15477E+02   0.15431E+02
   0.16187E+00   0.15565E+02   0.15473E+02   0.15427E+02
   0.16237E+00   0.15560E+02   0.15472E+02   0.15432E+02
   0.16288E+00   0.15558E+02   0.15487E+02   0.15456E+02
   0.16338E+00   0.15566E+02   0.15518E+02   0.15494E+02
   0.16388E+00   0.15570E+02   0.15543E+02   0.15524E+02
   0.16438E+00   0.15567E+02   0.15559E+02   0.15543E+02
   0.16488E+00   0.15560E+02   0.15579E+02   0.15559E+02
   0.16519E+00   0.15559E+02   0.15597E+02   0.15573E+02
   0.16569E+00   0.15570E+02   0.15627E+02   0.15602E+02
   0.16619E+00   0.15589E+02   0.15644E+02   0.15625E+02
   0.16669E+00   0.15598E+02   0.15652E+02   0.15638E+02
   0.16719E+00   0.15602E+02   0.15656E+02   0.15646E+02
   0.16769E+00   0.15610E+02   0.15658E+02   0.15649E+02
   0.16819E+00   0.15626E+02   0.15653E+02   0.15649E+02
   0.16869E+00   0.15642E+02   0.15637E+02   0.15643E+02
   0.16919E+00   0.15660E+02   0.15620E+02   0.15631E+02
   0.16969E+00   0.15680E+02   0.15609E+02   0.15625E+02
   0.17020E+00   0.15709E+02   0.15605E+02   0.15631E+02
   0.17059E+00   0.15731E+02   0.15602E+02   0.15634E+02
   0.17109E+00   0.15752E+02   0.15595E+02   0.15630E+02
   0.17159E+00   0.15773E+02   0.15590E+02   0.15622E+02
   0.17209E+00   0.15800E+02   0.15588E+02   0.15622E+02
   0.17259E+00   0.15821E+02   0.15591E+02   0.15631E+02
   0.17310E+00   0.15832E+02   0.15601E+02   0.15644E+02
   0.17360E+00   0.15845E+02   0.15616E+02   0.15654E+02
   0.17410E+00   0.15865E+02   0.15637E+02   0.15664E+02
   0.17460E+00   0.15896E+02   0.15666E+02   0.15682E+02
   0.17510E+00   0.15926E+02   0.15700E+02   0.15705E+02
   0.17560E+00   0.15957E+02   0.15734E+02   0.15727E+02
   0.17610E+00   0.15985E+02   0.15768E+02   0.15743E+02
   0.17625E+00   0.15991E+02   0.15779E+02   0.15748E+02
   0.17675E+00   0.16005E+02   0.15809E+02   0.15763E+02
   0.17725E+00   0.16009E+02   0.15832E+02   0.15771E+02
   0.17775E+00   0.16003E+02   0.15851E+02   0.15768E+02
   0.17825E+00   0.15996E+02   0.15863E+02   0.15764E+02
   0.17875E+00   0.15985E+02   0.15868E+02   0.15770E+02
   0.17926E+00   0.15973E+02   0.15880E+02   0.15784E+02
   0.17976E+00   0.15970E+02   0.15906E+02   0.15806E+02
   0.18026E+00   0.15977E+02   0.15935E+02   0.15834E+02
   0.18076E+00   0.15981E+02   0.15956E+02   0.15869E+02
   0.18126E+00   0.15983E+02   0.15968E+02   0.15907E+02
   0.18176E+00   0.15997E+02   0.15975E+02   0.15944E+02
   0.18189E+00   0.16004E+02   0.15976E+02   0.15951E+02
   0.18239E+00   0.16034E+02   0.15975E+02   0.15971E+02
   0.18289E+00   0.16057E+02   0.15961E+02   0.15973E+02
   0.18339E+00   0.16066E+02   0.15949E+02   0.15971E+02
   0.18389E+00   0.16067E+02   0.15941E+02   0.15971E+02
   0.18439E+00   0.16069E+02   0.15929E+02   0.15969E+02
   0.18489E+00   0.16073E+02   0.15909E+02   0.15962E+02
   0.18539E+00   0.16082E+02   0.15892E+02   0.15962E+02
   0.18589E+00   0.16090E+02   0.15887E+02   0.15972E+02
   0.18639E+00   0.16102E+02   0.15897E+02   0.15989E+02
   0.18689E+00   0.16119E+02   0.15912E+02   0.16007E+02
   0.18723E+00   0.16132E+02   0.15922E+02   0.16019E+02
   0.18773E+00   0.16154E+02   0.15938E+02   0.16035E+02
   0.18823E+00   0.16178E+02   0.15963E+02   0.16053E+02
   0.18873E+00   0.16205E+02   0.15999E+02   0.16070E+02
   0.18923E+00   0.16226E+02   0.16040E+02   0.16081E+02
   0.18974E+00   0.16239E+02   0.16069E+02   0.16086E+02
   0.19024E+00   0.16245E+02   0.16084E+02   0.16080E+02
   0.19074E+00   0.16243E+02   0.16092E+02   0.16069E+02
   0.19124E+00   0.16232E+02   0.16095E+02   0.16058E+02
   0.19174E+00   0.16214E+02   0.16101E+02   0.16054E+02
   0.19224E+00   0.16198E+02   0.16116E+02   0.16064E+02
   0.19274E+00   0.16189E+02   0.16141E+02   0.16083E+02
   0.19324E+00   0.16182E+02   0.16166E+02   0.16102E+02
   0.19374E+00   0.16176E+02   0.16190E+02   0.16118E+02
   0.19424E+00   0.16176E+02   0.16214E+02   0.16134E+02
   0.19474E+00   0.16185E+02   0.16234E+02   0.16148E+02
   0.19524E+00   0.16198E+02   0.16243E+02   0.16160E+02
   0.19574E+00   0.16210E+02   0.16235E+02   0.16166E+02
   0.19624E+00   0.16222E+02   0.16215E+02   0.16171E+02
   0.19674E+00   0.16230E+02   0.16190E+02   0.16176E+02
   0.19725E+00   0.16228E+02   0.16165E+02   0.16181E+02
   0.19775E+00   0.16222E+02   0.16137E+02   0.16187E+02
   0.19792E+00   0.16221E+02   0.16128E+02   0.16189E+02
   0.19842E+00   0.16224E+02   0.16104E+02   0.16201E+02
   0.19892E+00   0.16232E+02   0.16082E+02   0.16212E+02
   0.19942E+00   0.16241E+02   0.16061E+02   0.16221E+02
   0.19992E+00   0.16254E+02   0.16040E+02   0.16224E+02
   0.20042E+00   0.16268E+02   0.16022E+02   0.16226E+02
   0.20092E+00   0.16280E+02   0.16008E+02   0.16230E+02
   0.20142E+00   0.16299E+02   0.16009E+02   0.16240E+02
   0.20192E+00   0.16324E+02   0.16036E+02   0.16252E+02
   0.20242E+00   0.16346E+02   0.16092E+02   0.16272E+02
   0.20292E+00   0.16355E+02   0.16166E+02   0.16296E+02
   0.20321E+00   0.16351E+02   0.16209E+02   0.16310E+02
   0.20371E+00   0.16337E+02   0.16274E+02   0.16327E+02
   0.20421E+00   0.16319E+02   0.16325E+02   0.16333E+02
   0.20471E+00   0.16305E+02   0.16377E+02   0.16333E+02
   0.20521E+00   0.16300E+02   0.16429E+02   0.16329E+02
   0.20572E+00   0.16304E+02   0.16487E+02   0.16331E+02
   0.20622E+00   0.16305E+02   0.16538E+02   0.16334E+02
   0.20672E+00   0.16313E+02   0.16573E+02   0.16355E+02
   0.20722E+00   0.16342E+02   0.16582E+02   0.16397E+02
   0.20772E+00   0.16383E+02   0.16572E+02   0.16445E+02
   0.20789E+00   0.16394E+02   0.16566E+02   0.16459E+02
   0.20839E+00   0.16413E+02   0.16531E+02   0.16489E+02
   0.20889E+00   0.16415E+02   0.16467E+02   0.16495E+02
   0.20939E+00   0.16404E+02   0.16384E+02   0.16477E+02
   0.20989E+00   0.16383E+02   0.16289E+02   0.16432E+02
   0.21039E+00   0.16365E+02   0.16197E+02   0.16373E+02
   0.21089E+00   0.16370E+02   0.16122E+02   0.16323E+02
   0.21139E+00   0.16398E+02   0.16065E+02   0.16291E+02
   0.21189E+00   0.16437E+02   0.16025E+02   0.16277E+02
   0.21228E+00   0.16472E+02   0.16007E+02   0.16279E+02
   0.21278E+00   0.16517E+02   0.15996E+02   0.16288E+02
   0.21328E+00   0.16554E+02   0.16010E+02   0.16310E+02
   0.21378E+00   0.16588E+02   0.16083E+02   0.16363E+02
   0.21428E+00   0.16625E+02   0.16208E+02   0.16432E+02
   0.21478E+00   0.16654E+02   0.16348E+02   0.16486E+02
   0.21528E+00   0.16644E+02   0.16460E+02   0.16503E+02
   0.21578E+00   0.16606E+02   0.16534E+02   0.16480E+02
   0.21628E+00   0.16561E+02   0.16603E+02   0.16446E+02
   0.21678E+00   0.16513E+02   0.16700E+02   0.16420E+02
   0.21693E+00   0.16500E+02   0.16731E+02   0.16417E+02
   0.21743E+00   0.16464E+02   0.16828E+02   0.16430E+02
   0.21793E+00   0.16440E+02   0.16885E+02   0.16451E+02
   0.21843E+00   0.16417E+02   0.16883E+02   0.16475E+02
   0.21893E+00   0.16409E+02   0.16851E+02   0.16511E+02
   0.21943E+00   0.16439E+02   0.16815E+02   0.16553E+02
   0.21993E+00   0.16501E+02   0.16758E+02   0.16585E+02
   0.22043E+00   0.16563E+02   0.16640E+02   0.16580E+02
   0.22084E+00   0.16606E+02   0.16520E+02   0.16535E+02
   0.22134E+00   0.16625E+02   0.16393E+02   0.16466E+02
   0.22184E+00   0.16593E+02   0.16300E+02   0.16428E+02
   0.22234E+00   0.16531E+02   0.16231E+02   0.16414E+02
